tags,notes,title,guid,imageURL,articleDate,trailerLink,rating
"Focus Features, Psychological, Thriller, Anya Taylor-Joy, Matt Smith, Diana Rigg, Rita Tushingham, Terence Stamp, Thomasin McKenzie",,Last Night in Soho: Trailer,http://www.traileraddict.com/last-night-in-soho/trailer,http://cdn.traileraddict.com/vidog/focus-features/last-night-in-soho-poster/1.jpg,2021-05-25T21:15:21.000Z,http://www.traileraddict.com/last-night-in-soho/trailer,
"Studio Canal, Action, Thriller, Karen Gillan, Chloe Coleman, Lena Headey, Angela Bassett, Michelle Yeoh, Carla Gugino, Paul Giamatti",,Gunpowder Milkshake: Trailer,http://www.traileraddict.com/gunpowder-milkshake/trailer,http://cdn.traileraddict.com/vidog/studiocanal/gunpowder-milkshake-poster/1.jpg,2021-05-25T21:05:14.000Z,http://www.traileraddict.com/gunpowder-milkshake/trailer,
"Amazon Studios, Adventure, Sci Fi, Action, War, Chris Pratt, Yvonne Strahovski, J.K. Simmons, Betty Gilpin, Sam Richardson, Edwin Hodge",,The Tomorrow War: Trailer,http://www.traileraddict.com/the-tomorrow-war-2021/trailer,http://cdn.traileraddict.com/vidog/amazon/tomorrow-war-poster/1.jpg,2021-05-26T22:51:24.000Z,http://www.traileraddict.com/the-tomorrow-war-2021/trailer,
"Paramount Pictures, Action, Thriller, Sci Fi, Mark Wahlberg, Chiwetel Ejiofor, Sophie Cookson, Jason Mantzoukas, Rupert Friend",,Infinite: Trailer,http://www.traileraddict.com/infinite-2021/trailer,http://cdn.traileraddict.com/vidog/paramount-pictures/infinite-2021-poster/1.jpg,2021-05-29T01:04:02.000Z,http://www.traileraddict.com/infinite-2021/trailer,
"IFC Films, Comedy, Horror, Sam Richardson, Milana Vayntrub, Harvey Guillen, Cheyenne Jackson, Michaela Watkins, Sarah Burns",,Werewolves Within: Trailer,http://www.traileraddict.com/werewolves-within/trailer,http://cdn.traileraddict.com/vidog/ifc-films/werewolves-within-poster/1.jpg,2021-05-28T19:54:56.000Z,http://www.traileraddict.com/werewolves-within/trailer,
"Universal Pictures, Horror, Thriller, Suspense, Gael García Bernal, VIcky Krieps, Rufus Sewell, Ken Leung, Alex Wolff, Abbey Lee",,Old: Trailer,http://www.traileraddict.com/old-2021/trailer,http://cdn.traileraddict.com/vidog/universal-pictures/old-2021-poster/1.jpg,2021-05-28T19:43:43.000Z,http://www.traileraddict.com/old-2021/trailer,
"Walt Disney Pictures, Adventure, Dwayne Johnson, Jesse Plemons, Édgar Ramírez, Emily Blunt",,Jungle Cruise: Feature Trailer,http://www.traileraddict.com/jungle-cruise/feature-trailer,http://cdn.traileraddict.com/vidog/walt-disney-pictures/jungle-cruise-poster/1.jpg,2021-05-28T18:23:58.000Z,http://www.traileraddict.com/jungle-cruise/feature-trailer,
"Warner Bros. Pictures, Horror, Paranormal, Vera Farmiga, Patrick Wilson",,The Conjuring: The Devil Made Me Do It: Feature Trailer,http://www.traileraddict.com/conjuring-devil-made-me-do-it/feature-trailer,http://cdn.traileraddict.com/vidog/new-line-cinema/conjuring-devil-made-me-do-it-poster/1.jpg,2021-06-01T20:42:19.000Z,http://www.traileraddict.com/conjuring-devil-made-me-do-it/feature-trailer,
"Warner Bros. Pictures, Sci Fi, Suspense, Mystery, Thriller, Hugh Jackman, Rebecca Ferguson, Daniel Wu, Cliff Curtis, Nico Parker, Thandie Newton",,Reminiscence: Trailer,http://www.traileraddict.com/reminiscence-2021/trailer,http://cdn.traileraddict.com/vidog/warner-bros-pictures/reminiscence-poster/1.jpg,2021-06-03T18:41:29.000Z,http://www.traileraddict.com/reminiscence-2021/trailer,
"Netflix, Animation, Comedy, Red Band, Adventure, Channing Tatum",,America: The Motion Picture: Trailer,http://www.traileraddict.com/america-the-motion-picture/trailer,http://cdn.traileraddict.com/vidog/netflix/america-motion-picture-poster/1.jpg,2021-06-04T05:40:33.000Z,http://www.traileraddict.com/america-the-motion-picture/trailer,
"Marvel Studios, Walt Disney Pictures, Action, Franchise/Epic/Trilogy, Adventure, Fantasy, Comicbook, Scarlett Johansson, William Hurt, Florence Pugh, David Harbour, Rachel Weisz",,Black Widow: Playmaker Trailer,http://www.traileraddict.com/black-widow-2020/playmaker-trailer,http://cdn.traileraddict.com/vidog/marvel-studios/black-widow-2020-poster/1.jpg,2021-06-04T05:19:07.000Z,http://www.traileraddict.com/black-widow-2020/playmaker-trailer,
"Netflix, Action, Thriller, Foreign / Foreign Language, Martial Arts, Jean-Claude Van Damme",,The Last Mercenary: Trailer,http://www.traileraddict.com/the-last-mercenary-2021/trailer,http://cdn.traileraddict.com/images/errors/noposter.jpg,2021-06-08T02:12:59.000Z,http://www.traileraddict.com/the-last-mercenary-2021/trailer,
"Netflix, Action, Supernatural, Peri Baumeister, Roland Møller, Dominic Purcell",,Blood Red Sky: Trailer,http://www.traileraddict.com/blood-red-sky/trailer,http://cdn.traileraddict.com/images/errors/noposter.jpg,2021-06-07T23:57:15.000Z,http://www.traileraddict.com/blood-red-sky/trailer,
"HBO Films, Crime, Thriller, Don Cheadle, Benicio Del Toro, David Harbour, Ray Liotta, Jon Hamm, Brendan Fraser, Kieran Culkin, Amy Seimetz, Julia Fox, Frankie Shaw, Bill Duke, Noah Jupe",,No Sudden Move: Trailer,http://www.traileraddict.com/no-sudden-move/trailer,http://cdn.traileraddict.com/vidog/hbo-films/no-sudden-move-poster/1.jpg,2021-06-08T05:10:07.000Z,http://www.traileraddict.com/no-sudden-move/trailer,
"20th Century Fox, Animation, CG Animation, Family, Comedy, Sci Fi, Zach Galifianakis, Jack Dylan Grazer",,Ron's Gone Wrong: Trailer,http://www.traileraddict.com/rons-gone-wrong/trailer,http://cdn.traileraddict.com/vidog/20th-century-fox/rons-gone-wrong-poster/1.jpg,2021-06-09T21:30:23.000Z,http://www.traileraddict.com/rons-gone-wrong/trailer,
"20th Century Fox, Comedy, Action, Fantasy, Ryan Reynolds, Taika Waititi, Jodie Comer, Joe Keery, Lil Rel Howery",,Free Guy: Feature Trailer,http://www.traileraddict.com/free-guy/feature-trailer,http://cdn.traileraddict.com/vidog/20th-century-fox/free-guy-poster/1.jpg,2021-06-10T19:03:57.000Z,http://www.traileraddict.com/free-guy/feature-trailer,
"Netflix, Horror, Mystery",,Fear Street Part One: 1994: Trailer,http://www.traileraddict.com/fear-street-part-one-1994/trailer,http://cdn.traileraddict.com/vidog/netflix/fear-street-1994-poster/1.jpg,2021-06-10T18:45:18.000Z,http://www.traileraddict.com/fear-street-part-one-1994/trailer,
"RLJ Entertainment, Horror, Thriller",,Great White: Trailer,http://www.traileraddict.com/great-white-2021/trailer,http://cdn.traileraddict.com/vidog/rlj-entertainment/great-white-poster/1.jpg,2021-06-15T03:22:03.000Z,http://www.traileraddict.com/great-white-2021/trailer,
"Lionsgate, Action, Diego Boneta, Alexandra Daddario, Justin Chatwin, Travis Fimmel, Emmanuelle Chriqui",,Die in a Gunfight: Trailer,http://www.traileraddict.com/die-in-a-gunfight/trailer,http://cdn.traileraddict.com/vidog/netflix/die-gunfight-poster/1.jpg,2021-06-15T03:00:35.000Z,http://www.traileraddict.com/die-in-a-gunfight/trailer,
"Netflix, Musical, Andrew Garfield, Alexandra Shipp, Robin de Jesus, Joshua Henry, Bradley Whitford, Vanessa Hudgens",,"tick, tick...Boom!: Trailer",http://www.traileraddict.com/tick-tick-boom/trailer,http://cdn.traileraddict.com/images/errors/noposter.jpg,2021-06-15T02:46:40.000Z,http://www.traileraddict.com/tick-tick-boom/trailer,
"Studio Canal, Action, Thriller, Karen Gillan, Chloe Coleman, Lena Headey, Angela Bassett, Michelle Yeoh, Carla Gugino, Paul Giamatti",,Gunpowder Milkshake: Feature Trailer,http://www.traileraddict.com/gunpowder-milkshake/feature-trailer,http://cdn.traileraddict.com/vidog/studiocanal/gunpowder-milkshake-poster/1.jpg,2021-06-15T21:12:00.000Z,http://www.traileraddict.com/gunpowder-milkshake/feature-trailer,
"Amazon Studios, Adventure, Sci Fi, Action, War, Chris Pratt, Yvonne Strahovski, J.K. Simmons, Betty Gilpin, Sam Richardson, Edwin Hodge",,The Tomorrow War: Feature Trailer,http://www.traileraddict.com/the-tomorrow-war-2021/feature-trailer,http://cdn.traileraddict.com/vidog/amazon/tomorrow-war-poster/1.jpg,2021-06-15T20:23:16.000Z,http://www.traileraddict.com/the-tomorrow-war-2021/feature-trailer,
"IFC Films, Sci Fi, Thriller, Action, Sofia Boutella, Jonny Lee Miller, Ismael Cruz Cordova",,Settlers: Trailer,http://www.traileraddict.com/settlers-2021/trailer,http://cdn.traileraddict.com/images/errors/noposter.jpg,2021-06-18T04:41:57.000Z,http://www.traileraddict.com/settlers-2021/trailer,
"Metro Goldwyn Mayer (MGM), Comedy, Zoe Lister Jones, Cailee Spaeny, Helen Hunt, Olivia Wilde, Fred Armison, Bradley Whitford, Logan Marshall-Green, Nick Kroll, Colin Hanks, Pauly Shore",,How It Ends: Trailer,http://www.traileraddict.com/how-it-ends-2021/trailer,http://cdn.traileraddict.com/images/errors/noposter.jpg,2021-06-18T04:31:42.000Z,http://www.traileraddict.com/how-it-ends-2021/trailer,
"Netflix, Action, Fantasy, Foreign / Foreign Language",,How I Became a Super Hero: Trailer,http://www.traileraddict.com/how-i-became-a-super-hero/trailer,http://cdn.traileraddict.com/images/errors/noposter.jpg,2021-06-18T04:20:26.000Z,http://www.traileraddict.com/how-i-became-a-super-hero/trailer,
"Neon, Thriller, Foreign / Foreign Language, Red Band",,Titane: Trailer,http://www.traileraddict.com/titane-2021/trailer,http://cdn.traileraddict.com/images/errors/noposter.jpg,2021-06-21T21:12:29.000Z,http://www.traileraddict.com/titane-2021/trailer,
"Paramount Pictures, Cartoon, Comicbook, Action, Adventure, Henry Golding, Samara Weaving",,Snake Eyes: G.I. Joe Origins: Behind the Mask Trailer,http://www.traileraddict.com/snake-eyes-gi-joe-origins/behind-the-mask-trailer,http://cdn.traileraddict.com/vidog/paramount-pictures/snake-eyes-gi-joe-poster/1.jpg,2021-06-21T20:40:41.000Z,http://www.traileraddict.com/snake-eyes-gi-joe-origins/behind-the-mask-trailer,
"Warner Bros. Pictures, Comicbook, Action, Fantasy, Margot Robbie, Viola Davis, Joel Kinnaman, Jai Courtney, Idris Elba, John Cena, Peter Capaldi, Alice Braga, Sean Gunn, Taika Waititi, Michael Rooker, Featurette, David Dastmalchian, Flula Borg, Daniela Melchior, Mayling Ng, Pete Davidson",,The Suicide Squad: Trailer,http://www.traileraddict.com/the-suicide-squad/trailer,http://cdn.traileraddict.com/vidog/warner-bros-pictures/suicide-squad-2021-poster/1.jpg,2021-06-23T06:40:28.000Z,http://www.traileraddict.com/the-suicide-squad/trailer,
"Amazon Studios, Drama, Adam Driver, Marion Cotillard, Simon Helberg",,Annette: Trailer,http://www.traileraddict.com/annette-2021/trailer,http://cdn.traileraddict.com/vidog/amazon/annette-2021-poster/1.jpg,2021-06-23T06:26:56.000Z,http://www.traileraddict.com/annette-2021/trailer,
"Netflix, Western, Regina King, Idris Elba, Jonathan Majors, Zazie Beetz, Delroy Lindo, Lakeith Stanfield",,The Harder They Fall: Trailer,http://www.traileraddict.com/the-harder-they-fall-2021/trailer,http://cdn.traileraddict.com/vidog/netflix/harder-they-fall-poster/1.jpg,2021-06-24T18:44:12.000Z,http://www.traileraddict.com/the-harder-they-fall-2021/trailer,
"Universal Pictures, Remake, Horror, Thriller, Yahya Abdul-Mateen II, Teyonah Parris, Nathan Stewart-Jarrett",,Candyman: Theatrical Trailer,http://www.traileraddict.com/candyman-2020/theatrical-trailer,http://cdn.traileraddict.com/vidog/universal-pictures/candyman-2020-poster/1.jpg,2021-06-24T18:27:41.000Z,http://www.traileraddict.com/candyman-2020/theatrical-trailer,
"Marvel Studios, Comicbook, Action, Martial Arts, Simu Liu, Awkwafina, Tony Leung, Michelle Yeoh",,Shang-Chi and the Legend of the Ten Rings: Theatrical Trailer,http://www.traileraddict.com/shang-chi-legend-ten-rings/theatrical-trailer,http://cdn.traileraddict.com/vidog/marvel-studios/shang-chi-ten-rings-poster/1.jpg,2021-06-25T07:22:03.000Z,http://www.traileraddict.com/shang-chi-legend-ten-rings/theatrical-trailer,
"Netflix, Horror, Mystery",,Fear Street Part One: 1994: Theatrical Trailer,http://www.traileraddict.com/fear-street-part-one-1994/theatrical-trailer,http://cdn.traileraddict.com/vidog/netflix/fear-street-1994-poster/1.jpg,2021-06-29T02:44:57.000Z,http://www.traileraddict.com/fear-street-part-one-1994/theatrical-trailer,
"Amazon Studios, Action, Kate Beckinsale, Stanley Tucci, Jai Courtney, Bobby Cannavale, Laverne Cox, Susan Sarandon, David Bradley",,Jolt: Trailer,http://www.traileraddict.com/jolt-2021/trailer,http://cdn.traileraddict.com/vidog/amazon/jolt-poster/1.jpg,2021-06-30T08:29:08.000Z,http://www.traileraddict.com/jolt-2021/trailer,
"Netflix, Action, Supernatural, Peri Baumeister, Roland Møller, Dominic Purcell",,Blood Red Sky: Theatrical Trailer,http://www.traileraddict.com/blood-red-sky/theatrical-trailer,http://cdn.traileraddict.com/images/errors/noposter.jpg,2021-06-30T06:00:21.000Z,http://www.traileraddict.com/blood-red-sky/theatrical-trailer,
"Walt Disney Pictures, Adventure, Dwayne Johnson, Emily Blunt, Édgar Ramírez",,Jungle Cruise: Dr. Lily Houghton Trailer,http://www.traileraddict.com/jungle-cruise/dr-lily-houghton-trailer,http://cdn.traileraddict.com/vidog/walt-disney-pictures/jungle-cruise-poster/1.jpg,2021-07-01T04:28:57.000Z,http://www.traileraddict.com/jungle-cruise/dr-lily-houghton-trailer,
"Netflix, Action, Crime, John David Washington, Alicia Vikander, Boyd Holbrook, VIcky Krieps",,Beckett: Trailer,http://www.traileraddict.com/beckett-2021/trailer,http://cdn.traileraddict.com/images/errors/noposter.jpg,2021-07-06T21:00:14.000Z,http://www.traileraddict.com/beckett-2021/trailer,
"Netflix, Martial Arts, Foreign / Foreign Language, Supernatural",,Kingdom: Ashin of the North: Trailer,http://www.traileraddict.com/kingdom-ashin-of-the-north/trailer,http://cdn.traileraddict.com/images/errors/noposter.jpg,2021-07-08T20:59:48.000Z,http://www.traileraddict.com/kingdom-ashin-of-the-north/trailer,
"Netflix, Action, Crime, Jason Momoa, Justin Bartha",,Sweet Girl: Trailer,http://www.traileraddict.com/sweet-girl/trailer,http://cdn.traileraddict.com/vidog/netflix/sweet-girl-poster/1.jpg,2021-07-10T07:33:59.000Z,http://www.traileraddict.com/sweet-girl/trailer,
"Neon, Suspense, Mystery, Tilda Swinton, Jeanne Balibar, Daniel Giménez Cacho",,Memoria: Trailer,http://www.traileraddict.com/memoria-2021/trailer,http://cdn.traileraddict.com/images/errors/noposter.jpg,2021-07-13T04:08:03.000Z,http://www.traileraddict.com/memoria-2021/trailer,
"Drama, Jake Johnson, Susan Sarandon, J.K. Simmons",,Ride the Eagle: Trailer,http://www.traileraddict.com/ride-the-eagle-2021/trailer,http://cdn.traileraddict.com/vidog/unknown/ride-the-eagle-2021-poster/1.jpg,2021-07-13T03:56:52.000Z,http://www.traileraddict.com/ride-the-eagle-2021/trailer,
"Saban Films, Sci Fi, Action, Adventure, Nora Arnezeder, Iain Glen",,The Colony: Trailer,http://www.traileraddict.com/tides-the-colony/trailer,http://cdn.traileraddict.com/vidog/saban-films/the-colony-poster/1.jpg,2021-07-15T05:12:03.000Z,http://www.traileraddict.com/tides-the-colony/trailer,
"Vertical Entertainment, Supernatural, Horror",,Risen: Trailer,http://www.traileraddict.com/risen-2021/trailer,http://cdn.traileraddict.com/vidog/vertical-entertainment/risen-poster/1.jpg,2021-07-15T05:20:55.000Z,http://www.traileraddict.com/risen-2021/trailer,
"Shout Factory, Drama, Fantasy, Tom Burke",,The Show: Trailer,http://www.traileraddict.com/the-show-2021/trailer,http://cdn.traileraddict.com/vidog/shout-factory/the-show-poster/1.jpg,2021-07-16T20:54:18.000Z,http://www.traileraddict.com/the-show-2021/trailer,
"Magnolia Pictures, War, Foreign / Foreign Language",,The East: Trailer,http://www.traileraddict.com/the-east-2021/trailer,http://cdn.traileraddict.com/vidog/magnolia-pictures/the-east-poster/1.jpg,2021-07-16T21:01:56.000Z,http://www.traileraddict.com/the-east-2021/trailer,
"Paramount Pictures, Cartoon, Comicbook, Action, Adventure, Henry Golding, Andrew Koji, Samara Weaving, Ursula Corbero, Iko Uwais",,Snake Eyes: G.I. Joe Origins: Theatrical Trailer,http://www.traileraddict.com/snake-eyes-gi-joe-origins/theatrical-trailer,http://cdn.traileraddict.com/vidog/paramount-pictures/snake-eyes-gi-joe-poster/1.jpg,2021-07-19T23:27:59.000Z,http://www.traileraddict.com/snake-eyes-gi-joe-origins/theatrical-trailer,
"20th Century Fox, Historical, Drama, Adam Driver, Matt Damon, Jodie Comer, Ben Affleck, Harriet Walter",,The Last Duel: Trailer,http://www.traileraddict.com/the-last-duel-2021/trailer,http://cdn.traileraddict.com/vidog/20th-century-fox/the-last-duel-poster/1.jpg,2021-07-20T19:02:47.000Z,http://www.traileraddict.com/the-last-duel-2021/trailer,
"IFC Films, Horror, Supernatural",,Demonic: Trailer,http://www.traileraddict.com/demonic-2021/trailer,http://cdn.traileraddict.com/vidog/ifc-films/demonic-poster/1.jpg,2021-07-21T20:53:33.000Z,http://www.traileraddict.com/demonic-2021/trailer,
"Hulu, Comedy, Red Band, John Cena, Meredith Hagner, Robert Wisdom, Lil Rel Howery",,Vacation Friends: Red Band Trailer,http://www.traileraddict.com/vacation-friends-2021/red-band-trailer,http://cdn.traileraddict.com/vidog/hulu/vacation-friends-poster/1.jpg,2021-07-21T20:40:41.000Z,http://www.traileraddict.com/vacation-friends-2021/red-band-trailer,
"Warner Bros. Pictures, Book, Fantasy, Action, Adventure, Sci Fi, Timothée Chalamet, Rebecca Ferguson, Oscar Isaac, Zendaya, Josh Brolin, Stellan Skarsg&aring;rd, Dave Bautista, Charlotte Rampling, Jason Momoa, Javier Bardem",,Dune: Theatrical Trailer,http://www.traileraddict.com/dune-2020/theatrical-trailer,http://cdn.traileraddict.com/vidog/warner-bros-pictures/dune-2020-poster/1.jpg,2021-07-22T19:51:16.000Z,http://www.traileraddict.com/dune-2020/theatrical-trailer,
"Focus Features, Drama, Oscar Isaac, Tiffany Haddish, Tye Sheridan, Willem Dafoe",,The Card Counter: Trailer,http://www.traileraddict.com/the-card-counter/trailer,http://cdn.traileraddict.com/images/errors/noposter.jpg,2021-07-27T19:06:27.000Z,http://www.traileraddict.com/the-card-counter/trailer,
"Columbia Pictures, Paranormal, Comedy, Franchise/Epic/Trilogy, McKenna Grace, Finn Wolfhard, Carrie Coon, Paul Rudd",,Ghostbusters: Afterlife: Theatrical Trailer,http://www.traileraddict.com/ghostbusters-sequel-2020/theatrical-trailer,http://cdn.traileraddict.com/vidog/columbia-pictures/ghostbusters-afterlife-poster/1.jpg,2021-07-27T18:55:39.000Z,http://www.traileraddict.com/ghostbusters-sequel-2020/theatrical-trailer,
"A24, Drama, Horror, Mystery, Noomi Rapace",,Lamb: Trailer,http://www.traileraddict.com/lamb-2021/trailer,http://cdn.traileraddict.com/vidog/a24/lamb-poster/1.jpg,2021-07-27T22:21:54.000Z,http://www.traileraddict.com/lamb-2021/trailer,
"Marvel Studios, Action, Comicbook, Franchise/Epic/Trilogy, Tom Hardy, Michelle Williams, Naomie Harris, Reid Scott, Woody Harrelson, Stephen Graham",,Venom: Let There Be Carnage: Theatrical Trailer,http://www.traileraddict.com/venom-let-there-be-carnage/theatrical-trailer,http://cdn.traileraddict.com/vidog/marvel-studios/venom-let-carnage-poster/1.jpg,2021-08-02T19:18:18.000Z,http://www.traileraddict.com/venom-let-there-be-carnage/theatrical-trailer,
"IFC Films, Horror, Sierra McCormick, Pat Healy, Vinessa Shaw",,We Need to Do Something: Trailer,http://www.traileraddict.com/we-need-to-do-something-2021/trailer,http://cdn.traileraddict.com/images/errors/noposter.jpg,2021-08-03T04:35:31.000Z,http://www.traileraddict.com/we-need-to-do-something-2021/trailer,
"Bleecker Street, Drama, James McAvoy, Sharon horgan",,Together: Trailer,http://www.traileraddict.com/together-2021/trailer,http://cdn.traileraddict.com/vidog/bleecker-street/together-2021-poster/1.jpg,2021-08-03T04:22:09.000Z,http://www.traileraddict.com/together-2021/trailer,
"Netflix, Action, Mary Elizabeth Winstead, Woody Harrelson, Tadanobu Asano, Jun Kunimura",,Kate: Trailer,http://www.traileraddict.com/kate-2021/trailer,http://cdn.traileraddict.com/vidog/netflix/kate-2021-poster/1.jpg,2021-08-04T19:10:43.000Z,http://www.traileraddict.com/kate-2021/trailer,
"20th Century Fox, Comedy, Action, Viral, Ryan Reynolds, Taika Waititi, Lil Rel Howery",,Free Guy: Viral - Next Level Reynolds,http://www.traileraddict.com/free-guy/viral-next-level-reynolds,http://cdn.traileraddict.com/vidog/20th-century-fox/free-guy-poster/1.jpg,2021-08-04T18:50:03.000Z,http://www.traileraddict.com/free-guy/viral-next-level-reynolds,
"Amazon Studios, Drama, Adam Driver, Marion Cotillard, Simon Helberg",,Annette: Theatrical Trailer,http://www.traileraddict.com/annette-2021/theatrical-trailer,http://cdn.traileraddict.com/vidog/amazon/annette-2021-poster/1.jpg,2021-08-04T18:40:05.000Z,http://www.traileraddict.com/annette-2021/theatrical-trailer,
"Warner Bros. Pictures, Drama, Western, Clint Eastwood, Dwight Yoakam",,Cry Macho: Trailer,http://www.traileraddict.com/cry-macho/trailer,http://cdn.traileraddict.com/vidog/warner-bros-pictures/cry-macho-2021-poster/1.jpg,2021-08-09T19:54:43.000Z,http://www.traileraddict.com/cry-macho/trailer,
"Open Road Films, Action, Thriller, Gerard Butler, Frank Grillo, Toby Huss",,Copshop: Trailer,http://www.traileraddict.com/copshop/trailer,http://cdn.traileraddict.com/vidog/open-road-films/copshop-poster/1.jpg,2021-08-09T19:22:27.000Z,http://www.traileraddict.com/copshop/trailer,
"RLJ Entertainment, Action, Horror, Thriller, Nicolas Cage, Sofia Boutella,  Nick Cassavetes, Bill Moseley",,Prisoners of the Ghostland: Trailer,http://www.traileraddict.com/prisoners-of-the-ghostland/trailer,http://cdn.traileraddict.com/images/errors/noposter.jpg,2021-08-11T20:16:11.000Z,http://www.traileraddict.com/prisoners-of-the-ghostland/trailer,
"Metro Goldwyn Mayer (MGM), Comedy, Drama, Pico Alexander, Edward Burns, Zoe Levin",,"Summer Days, Summer Nights: Trailer",http://www.traileraddict.com/summer-days-summer-nights/trailer,http://cdn.traileraddict.com/images/errors/noposter.jpg,2021-08-11T20:09:54.000Z,http://www.traileraddict.com/summer-days-summer-nights/trailer,
"Vertical Entertainment, Thriller, Jon Bernthal, Shea Whigham, Ciara Bravo, Jordana Spiro",,Small Engine Repair: Trailer,http://www.traileraddict.com/small-engine-repair/trailer,http://cdn.traileraddict.com/vidog/vertical-entertainment/small-engine-repair-poster/1.jpg,2021-08-17T07:25:28.000Z,http://www.traileraddict.com/small-engine-repair/trailer,
"Thriller, Action, Jonathan Rhys Meyers, Ruby Modine, John Malkovich",,The Survivalist: Trailer,http://www.traileraddict.com/the-survivalist-2021/trailer,http://cdn.traileraddict.com/images/errors/noposter.jpg,2021-08-17T23:01:00.000Z,http://www.traileraddict.com/the-survivalist-2021/trailer,
"Marvel Studios, Comicbook, Action, Adventure, Fantasy, Gemma Chan, Richard Madden, Kumail Nanjiani, Lia McHugh, Brian Tyree Henry, Harish Patel, Salma Hayek, Kit Harington, Angelina Jolie",,Eternals: Theatrical Trailer,http://www.traileraddict.com/eternals-2021/theatrical-trailer,http://cdn.traileraddict.com/vidog/marvel-studios/eternals-2021-poster/1.jpg,2021-08-19T18:56:34.000Z,http://www.traileraddict.com/eternals-2021/theatrical-trailer,
"Netflix, Book, Fantasy, Adventure, Krysten Ritter",,Nightbooks: Trailer,http://www.traileraddict.com/nightbooks-2021/trailer,http://cdn.traileraddict.com/vidog/netflix/nightbooks-poster/1.jpg,2021-08-20T20:11:17.000Z,http://www.traileraddict.com/nightbooks-2021/trailer,
"Screen Media Films, Drama, Michael Caine, Aubrey Plaza",,Best Sellers: Trailer,http://www.traileraddict.com/best-sellers-2021/trailer,http://cdn.traileraddict.com/images/errors/noposter.jpg,2021-08-20T19:56:02.000Z,http://www.traileraddict.com/best-sellers-2021/trailer,
"Amazon Studios, Thriller, Sydney Sweeney, Justice Smith, Ben Hardy,  Natasha Liu Bordizzo",,The Voyeurs: Trailer,http://www.traileraddict.com/the-voyeurs-2021/trailer,http://cdn.traileraddict.com/vidog/amazon/the-voyeurs-poster/1.jpg,2021-08-20T19:41:44.000Z,http://www.traileraddict.com/the-voyeurs-2021/trailer,
"Marvel Studios, Comicbook, Action, Martial Arts, Simu Liu, Michelle Yeoh, Tony Leung, Awkwafina",,Shang-Chi and the Legend of the Ten Rings: Run It Trailer,http://www.traileraddict.com/shang-chi-legend-ten-rings/run-it-trailer,http://cdn.traileraddict.com/vidog/marvel-studios/shang-chi-ten-rings-poster/1.jpg,2021-08-23T21:06:05.000Z,http://www.traileraddict.com/shang-chi-legend-ten-rings/run-it-trailer,
"Netflix, Drama, Melissa McCarthy, Chris O'Dowd, Kevin Kline, Timothy Olyphant, Loretta Devine",,The Starling: Trailer,http://www.traileraddict.com/the-starling-2021/trailer,http://cdn.traileraddict.com/images/errors/noposter.jpg,2021-08-25T05:27:26.000Z,http://www.traileraddict.com/the-starling-2021/trailer,
"Netflix, Thriller, Western, Romance, Benedict Cumberbatch, Kirsten Dunst, Kodi Smit-McPhee, Jesse Plemons",,The Power of the Dog: Trailer,http://www.traileraddict.com/the-power-of-the-dog/trailer,http://cdn.traileraddict.com/vidog/netflix/power-of-the-dog-poster/1.jpg,2021-08-26T20:18:30.000Z,http://www.traileraddict.com/the-power-of-the-dog/trailer,
"20th Century Fox, Franchise/Epic/Trilogy, Action, Red Band, Ralph Fiennes, Gemma Arterton, Rhys Ifans, Matthew Goode, Tom Hollander, Harris Dickinson, Daniel Bruhl, Djimon Hounsou, Charles Dance",,The King's Man: Red Band Trailer,http://www.traileraddict.com/the-kings-man/red-band-trailer,http://cdn.traileraddict.com/vidog/20th-century-fox/the-kings-man-poster/1.jpg,2021-08-26T20:07:01.000Z,http://www.traileraddict.com/the-kings-man/red-band-trailer,
"Netflix, Thriller, Freida Pinto, Logan Marshall-Green, Robert John Burke",,Intrusion: Trailer,http://www.traileraddict.com/intrusion/trailer,http://cdn.traileraddict.com/vidog/netflix/intrusion-poster/1.jpg,2021-08-26T19:55:20.000Z,http://www.traileraddict.com/intrusion/trailer,
"Shout Factory, Western, Tim Blake Nelson, Scott Haze, Trace Adkins, Stephen Dorff",,Old Henry: Trailer,http://www.traileraddict.com/old-henry-2021/trailer,http://cdn.traileraddict.com/vidog/shout-factory/old-henry-poster/1.jpg,2021-08-30T22:12:03.000Z,http://www.traileraddict.com/old-henry-2021/trailer,
"Metro Goldwyn Mayer (MGM), Action, Franchise/Epic/Trilogy, Adventure, Daniel Craig, Naomie Harris, Rami Malek, Léa Seydoux, Lashana Lynch, Ben Whishaw, Jeffrey Wright, Ana de Armas, Christoph Waltz",,No Time to Die: Final Trailer,http://www.traileraddict.com/no-time-to-die/final-trailer,http://cdn.traileraddict.com/vidog/mgm/no-time-to-die-poster/1.jpg,2021-09-01T20:36:42.000Z,http://www.traileraddict.com/no-time-to-die/final-trailer,
"Bleecker Street, Drama, Jason Isaacs, Martha Plimpton, Reed Birney, Ann Dowd",,Mass: Trailer,http://www.traileraddict.com/mass-2021/trailer,http://cdn.traileraddict.com/vidog/bleecker-street/mass-2021-poster/1.jpg,2021-09-01T20:30:54.000Z,http://www.traileraddict.com/mass-2021/trailer,
